id,date,store_nbr,item_nbr,unit_sales,onpromotion
3539,2024-12-20,1,11,4.48,0
3540,2024-12-20,1,12,4.57,0
3541,2024-12-20,1,13,8.12,0
3542,2024-12-20,1,14,4.33,0
3543,2024-12-20,2,1,7.74,0
3544,2024-12-20,2,2,5.87,1
3545,2024-12-20,2,3,8.08,0
3546,2024-12-20,2,4,9.56,0
3547,2024-12-20,2,5,7.25,0
3548,2024-12-20,2,6,5.48,0
3549,2024-12-20,2,7,7.4,0
3550,2024-12-20,2,8,5.63,0
3551,2024-12-20,2,9,6.91,0
3552,2024-12-20,2,10,5.77,0
3553,2024-12-20,2,11,6.67,0
3554,2024-12-20,2,12,6.59,0
3555,2024-12-20,2,13,5.69,0
3556,2024-12-20,2,14,5.58,0
3557,2024-12-20,3,1,10.55,0
3558,2024-12-20,3,2,5.27,0
3559,2024-12-20,3,3,6.96,0
3560,2024-12-20,3,4,6.5,0
3561,2024-12-20,3,5,8.07,0
3562,2024-12-20,3,6,5.9,0
3563,2024-12-20,3,7,8.4,0
3564,2024-12-20,3,8,7.19,0
3565,2024-12-20,3,9,9.88,0
3566,2024-12-20,3,10,5.26,0
3567,2024-12-20,3,11,6.03,0
3568,2024-12-20,3,12,6.87,0
3569,2024-12-20,3,13,5.53,0
3570,2024-12-20,3,14,5.34,0
3571,2024-12-24,1,1,10.38,0
3572,2024-12-24,1,2,11.19,0
3573,2024-12-24,1,3,9.04,0
3574,2024-12-24,1,4,6.68,0
3575,2024-12-24,1,5,6.83,0
3576,2024-12-24,1,6,14.95,1
3577,2024-12-24,1,7,8.2,0
3578,2024-12-24,1,8,10.9,1
3579,2024-12-24,1,9,8.87,0
3580,2024-12-24,1,10,5.95,0
3581,2024-12-24,1,11,7.48,0
3582,2024-12-24,1,12,8.31,0
3583,2024-12-24,1,13,8.06,0
3584,2024-12-24,1,14,4.88,0
3585,2024-12-24,2,1,8.88,1
3586,2024-12-24,2,2,6.86,0
3587,2024-12-24,2,3,8.45,0
3588,2024-12-24,2,4,10.12,0
3589,2024-12-24,2,5,8.56,1
3590,2024-12-24,2,6,7.88,0
3591,2024-12-24,2,7,4.44,0
3592,2024-12-24,2,8,6.21,0
3593,2024-12-24,2,9,8.51,0
3594,2024-12-24,2,10,3.65,0
3595,2024-12-24,2,11,3.56,0
3596,2024-12-24,2,12,6.3,0
3597,2024-12-24,2,13,7.45,0
3598,2024-12-24,2,14,4.43,0
3599,2024-12-24,3,1,9.99,0
3600,2024-12-24,3,2,5.75,0
3601,2024-12-24,3,3,10.62,0
3602,2024-12-24,3,4,5.49,0
3603,2024-12-24,3,5,5.66,0
3604,2024-12-24,3,6,6.34,0
3605,2024-12-24,3,7,5.36,0
3606,2024-12-24,3,8,8.42,0
3607,2024-12-24,3,9,9.04,0
3608,2024-12-24,3,10,5.27,0
3609,2024-12-24,3,11,7.6,0
3610,2024-12-24,3,12,8.88,1
3611,2024-12-24,3,13,5.62,0
3612,2024-12-24,3,14,3.25,0
3613,2024-12-26,1,1,11.58,0
3614,2024-12-26,1,2,7.69,0
3615,2024-12-26,1,3,11.6,1
3616,2024-12-26,1,4,5.69,0
3617,2024-12-26,1,5,5.5,0
3618,2024-12-26,1,6,10.13,0
3619,2024-12-26,1,7,8.62,0
3620,2024-12-26,1,8,11.57,0
3621,2024-12-26,1,9,14.32,1
3622,2024-12-26,1,10,5.02,0
3623,2024-12-26,1,11,5.18,0
3624,2024-12-26,1,12,5.29,0
3625,2024-12-26,1,13,4.68,0
3626,2024-12-26,1,14,5.11,0
3627,2024-12-26,2,1,6.23,0
3628,2024-12-26,2,2,10.85,1
3629,2024-12-26,2,3,9.02,0
3630,2024-12-26,2,4,9.1,0
3631,2024-12-26,2,5,9.44,0
3632,2024-12-26,2,6,7.18,0
3633,2024-12-26,2,7,9.97,0
3634,2024-12-26,2,8,9.3,1
3635,2024-12-26,2,9,6.0,1
3636,2024-12-26,2,10,5.73,0
3637,2024-12-26,2,11,4.95,0
3638,2024-12-26,2,12,6.12,0
3639,2024-12-26,2,13,3.0,0
3640,2024-12-26,2,14,2.76,0
3641,2024-12-26,3,1,7.66,1
3642,2024-12-26,3,2,9.95,0
3643,2024-12-26,3,3,7.94,0
3644,2024-12-26,3,4,6.55,0
3645,2024-12-26,3,5,6.71,0
3646,2024-12-26,3,6,9.93,0
3647,2024-12-26,3,7,9.94,0
3648,2024-12-26,3,8,10.77,0
3649,2024-12-26,3,9,3.81,0
3650,2024-12-26,3,10,8.06,0
3651,2024-12-26,3,11,6.4,1
3652,2024-12-26,3,12,5.0,0
3653,2024-12-26,3,13,7.86,0
3654,2024-12-26,3,14,4.62,0
3655,2024-12-28,1,1,6.44,0
3656,2024-12-28,1,2,7.26,0
3657,2024-12-28,1,3,7.7,0
3658,2024-12-28,1,4,12.56,0
3659,2024-12-28,1,5,9.19,0
3660,2024-12-28,1,6,11.69,0
3661,2024-12-28,1,7,11.37,0
3662,2024-12-28,1,8,7.04,1
3663,2024-12-28,1,9,12.29,0
3664,2024-12-28,1,10,9.76,0
3665,2024-12-28,1,11,6.67,0
3666,2024-12-28,1,12,8.78,0
3667,2024-12-28,1,13,4.98,0
3668,2024-12-28,1,14,3.68,0
3669,2024-12-28,2,1,8.97,0
3670,2024-12-28,2,2,4.74,0
3671,2024-12-28,2,3,5.91,0
3672,2024-12-28,2,4,7.92,0
3673,2024-12-28,2,5,7.54,0
3674,2024-12-28,2,6,7.59,0
3675,2024-12-28,2,7,11.65,1
3676,2024-12-28,2,8,10.76,1
3677,2024-12-28,2,9,10.64,0
3678,2024-12-28,2,10,6.47,0
3679,2024-12-28,2,11,4.68,0
3680,2024-12-28,2,12,7.62,0
3681,2024-12-28,2,13,4.53,0
3682,2024-12-28,2,14,3.44,0
3683,2024-12-28,3,1,8.21,0
3684,2024-12-28,3,2,11.23,0
3685,2024-12-28,3,3,8.38,0
3686,2024-12-28,3,4,8.08,0
3687,2024-12-28,3,5,9.64,0
3688,2024-12-28,3,6,11.11,1
3689,2024-12-28,3,7,7.61,0
3690,2024-12-28,3,8,11.83,0
3691,2024-12-28,3,9,6.77,0
3692,2024-12-28,3,10,7.11,0
3693,2024-12-28,3,11,6.23,0
3694,2024-12-28,3,12,7.08,0
3695,2024-12-28,3,13,4.9,1
3696,2024-12-28,3,14,2.57,0
3697,2024-12-30,1,1,9.37,0
3698,2024-12-30,1,2,10.3,0
3699,2024-12-30,1,3,11.51,0
3700,2024-12-30,1,4,9.37,1
3701,2024-12-30,1,5,8.73,0
3702,2024-12-30,1,6,12.58,0
3703,2024-12-30,1,7,13.19,0
3704,2024-12-30,1,8,10.56,1
3705,2024-12-30,1,9,11.94,0
3706,2024-12-30,1,10,9.11,0
3707,2024-12-30,1,11,4.71,0
3708,2024-12-30,1,12,7.04,0
3709,2024-12-30,1,13,5.39,0
3710,2024-12-30,1,14,4.86,0
3711,2024-12-30,2,1,9.03,0
3712,2024-12-30,2,2,7.71,0
3713,2024-12-30,2,3,10.16,1
3714,2024-12-30,2,4,8.96,1
3715,2024-12-30,2,5,4.98,0
3716,2024-12-30,2,6,6.02,1
3717,2024-12-30,2,7,6.81,0
3718,2024-12-30,2,8,9.6,0
3719,2024-12-30,2,9,8.05,0
3720,2024-12-30,2,10,3.86,0
3721,2024-12-30,2,11,4.4,0
3722,2024-12-30,2,12,4.5,0
3723,2024-12-30,2,13,6.38,0
3724,2024-12-30,2,14,5.27,0
3725,2024-12-30,3,1,8.12,0
3726,2024-12-30,3,2,7.37,0
3727,2024-12-30,3,3,6.69,0
3728,2024-12-30,3,4,5.7,0
3729,2024-12-30,3,5,7.59,0
3730,2024-12-30,3,6,8.27,0
3731,2024-12-30,3,7,6.47,0
3732,2024-12-30,3,8,12.01,1
3733,2024-12-30,3,9,6.78,0
3734,2024-12-30,3,10,4.29,0
3735,2024-12-30,3,11,6.64,0
3736,2024-12-30,3,12,5.85,0
3737,2024-12-30,3,13,4.93,0
3738,2024-12-30,3,14,5.6,0
3739,2025-01-01,1,1,8.4,0
3740,2025-01-01,1,2,10.25,0
3741,2025-01-01,1,3,12.04,0
3742,2025-01-01,1,4,8.99,0
3743,2025-01-01,1,5,8.72,0
3744,2025-01-01,1,6,9.5,0
3745,2025-01-01,1,7,13.74,0
3746,2025-01-01,1,8,7.77,0
3747,2025-01-01,1,9,13.89,0
3748,2025-01-01,1,10,6.23,0
3749,2025-01-01,1,11,8.02,0
3750,2025-01-01,1,12,9.35,0
3751,2025-01-01,1,13,7.82,0
3752,2025-01-01,1,14,3.47,0
3753,2025-01-01,2,1,12.02,0
3754,2025-01-01,2,2,8.64,0
3755,2025-01-01,2,3,11.78,0
3756,2025-01-01,2,4,10.11,0
3757,2025-01-01,2,5,13.82,1
3758,2025-01-01,2,6,9.48,0
3759,2025-01-01,2,7,12.11,0
3760,2025-01-01,2,8,6.98,1
3761,2025-01-01,2,9,11.19,0
3762,2025-01-01,2,10,3.13,0
3763,2025-01-01,2,11,5.3,0
3764,2025-01-01,2,12,7.16,0
3765,2025-01-01,2,13,3.31,0
3766,2025-01-01,2,14,4.16,0
3767,2025-01-01,3,1,10.85,0
3768,2025-01-01,3,2,11.08,0
3769,2025-01-01,3,3,6.78,0
3770,2025-01-01,3,4,13.88,1
3771,2025-01-01,3,5,6.49,0
3772,2025-01-01,3,6,11.81,0
3773,2025-01-01,3,7,6.22,0
3774,2025-01-01,3,8,9.14,0
3775,2025-01-01,3,9,7.41,0
3776,2025-01-01,3,10,8.66,0
3777,2025-01-01,3,11,7.57,0
3778,2025-01-01,3,12,5.17,0
3779,2025-01-01,3,13,5.94,0
3780,2025-01-01,3,14,6.34,0
3781,2025-01-03,1,1,9.67,0
3782,2025-01-03,1,2,8.25,0
3783,2025-01-03,1,3,9.36,0
3784,2025-01-03,1,4,8.67,0
3785,2025-01-03,1,5,8.25,0
3786,2025-01-03,1,6,8.8,0
3787,2025-01-03,1,7,7.5,0
3788,2025-01-03,1,8,9.1,0
3789,2025-01-03,1,9,13.14,0
3790,2025-01-03,1,10,5.8,0
3791,2025-01-03,1,11,5.2,0
3792,2025-01-03,1,12,5.93,0
3793,2025-01-03,1,13,9.71,0
3794,2025-01-03,1,14,4.33,0
3795,2025-01-03,2,1,12.23,0
3796,2025-01-03,2,2,8.19,0
3797,2025-01-03,2,3,7.78,1
3798,2025-01-03,2,4,8.64,1
3799,2025-01-03,2,5,8.41,0
3800,2025-01-03,2,6,14.39,1
3801,2025-01-03,2,7,9.32,0
3802,2025-01-03,2,8,10.57,0
3803,2025-01-03,2,9,8.2,1
3804,2025-01-03,2,10,6.7,0
3805,2025-01-03,2,11,5.77,1
3806,2025-01-03,2,12,9.64,0
3807,2025-01-03,2,13,4.39,0
3808,2025-01-03,2,14,4.95,0
3809,2025-01-03,3,1,11.17,0
3810,2025-01-03,3,2,8.56,1
3811,2025-01-03,3,3,6.76,0
3812,2025-01-03,3,4,9.79,0
3813,2025-01-03,3,5,12.86,0
3814,2025-01-03,3,6,7.75,0
3815,2025-01-03,3,7,10.2,0
3816,2025-01-03,3,8,10.12,0
3817,2025-01-03,3,9,6.34,0
3818,2025-01-03,3,10,5.87,0
3819,2025-01-03,3,11,5.51,0
3820,2025-01-03,3,12,7.32,0
3821,2025-01-03,3,13,9.09,0
3822,2025-01-03,3,14,4.6,0
3823,2025-01-07,1,1,6.4,0
3824,2025-01-07,1,2,10.1,0
3825,2025-01-07,1,3,11.08,0
3826,2025-01-07,1,4,8.81,0
3827,2025-01-07,1,5,8.67,0
3828,2025-01-07,1,6,11.27,0
3829,2025-01-07,1,7,8.0,0
3830,2025-01-07,1,8,14.04,0
3831,2025-01-07,1,9,8.9,0
3832,2025-01-07,1,10,9.22,0
3833,2025-01-07,1,11,6.88,0
3834,2025-01-07,1,12,7.61,1
3835,2025-01-07,1,13,6.26,0
3836,2025-01-07,1,14,5.55,0
3837,2025-01-07,2,1,8.29,0
3838,2025-01-07,2,2,7.3,0
3839,2025-01-07,2,3,12.21,0
3840,2025-01-07,2,4,6.68,0
3841,2025-01-07,2,5,7.08,0
3842,2025-01-07,2,6,7.92,0
3843,2025-01-07,2,7,6.84,0
3844,2025-01-07,2,8,6.64,0
3845,2025-01-07,2,9,6.81,0
3846,2025-01-07,2,10,11.08,1
3847,2025-01-07,2,11,7.06,0
3848,2025-01-07,2,12,4.45,0
3849,2025-01-07,2,13,6.54,0
3850,2025-01-07,2,14,4.38,0
3851,2025-01-07,3,1,7.0,0
3852,2025-01-07,3,2,12.04,0
3853,2025-01-07,3,3,7.0,0
3854,2025-01-07,3,4,6.62,0
3855,2025-01-07,3,5,9.94,0
3856,2025-01-07,3,6,8.89,1
3857,2025-01-07,3,7,12.2,0
3858,2025-01-07,3,8,8.33,0
3859,2025-01-07,3,9,11.41,0
3860,2025-01-07,3,10,7.19,0
3861,2025-01-07,3,11,5.74,0
3862,2025-01-07,3,12,9.25,1
3863,2025-01-07,3,13,4.46,0
3864,2025-01-07,3,14,3.25,0
3865,2025-01-09,1,1,13.75,0
3866,2025-01-09,1,2,6.5,0
3867,2025-01-09,1,3,13.03,0
3868,2025-01-09,1,4,10.95,0
3869,2025-01-09,1,5,11.8,0
3870,2025-01-09,1,6,12.74,0
3871,2025-01-09,1,7,7.58,0
3872,2025-01-09,1,8,12.17,0
3873,2025-01-09,1,9,9.73,0
3874,2025-01-09,1,10,9.83,0
3875,2025-01-09,1,11,4.86,0
3876,2025-01-09,1,12,8.64,0
3877,2025-01-09,1,13,9.64,1
3878,2025-01-09,1,14,7.98,1
3879,2025-01-09,2,1,6.55,0
3880,2025-01-09,2,2,10.25,0
3881,2025-01-09,2,3,8.11,0
3882,2025-01-09,2,4,7.07,0
3883,2025-01-09,2,5,11.93,0
3884,2025-01-09,2,6,8.75,1
3885,2025-01-09,2,7,10.05,0
3886,2025-01-09,2,8,11.34,0
3887,2025-01-09,2,9,7.58,0
3888,2025-01-09,2,10,6.57,0
3889,2025-01-09,2,11,10.85,1
3890,2025-01-09,2,12,9.2,0
3891,2025-01-09,2,13,8.02,0
3892,2025-01-09,2,14,5.65,0
3893,2025-01-09,3,1,8.69,0
3894,2025-01-09,3,2,14.3,1
3895,2025-01-09,3,3,9.13,1
3896,2025-01-09,3,4,13.04,1
3897,2025-01-09,3,5,8.62,0
3898,2025-01-09,3,6,6.54,0
3899,2025-01-09,3,7,13.63,1
3900,2025-01-09,3,8,11.2,1
3901,2025-01-09,3,9,10.83,0
3902,2025-01-09,3,10,10.1,0
3903,2025-01-09,3,11,6.89,0
3904,2025-01-09,3,12,4.34,0
3905,2025-01-09,3,13,5.19,0
3906,2025-01-09,3,14,5.45,0
3907,2025-01-11,1,1,9.79,1
3908,2025-01-11,1,2,8.93,0
3909,2025-01-11,1,3,14.68,0
3910,2025-01-11,1,4,13.25,0
3911,2025-01-11,1,5,10.83,0
3912,2025-01-11,1,6,15.96,0
3913,2025-01-11,1,7,17.65,1
3914,2025-01-11,1,8,9.28,0
3915,2025-01-11,1,9,8.89,0
3916,2025-01-11,1,10,6.58,0
3917,2025-01-11,1,11,7.53,0
3918,2025-01-11,1,12,13.6,1
3919,2025-01-11,1,13,7.24,0
3920,2025-01-11,1,14,3.15,0
3921,2025-01-11,2,1,6.79,0
3922,2025-01-11,2,2,13.47,0
3923,2025-01-11,2,3,10.46,0
3924,2025-01-11,2,4,8.77,0
3925,2025-01-11,2,5,13.36,0
3926,2025-01-11,2,6,11.13,0
3927,2025-01-11,2,7,9.54,0
3928,2025-01-11,2,8,7.87,1
3929,2025-01-11,2,9,15.84,1
3930,2025-01-11,2,10,6.94,0
3931,2025-01-11,2,11,5.04,0
3932,2025-01-11,2,12,6.61,0
3933,2025-01-11,2,13,7.62,0
3934,2025-01-11,2,14,6.95,1
3935,2025-01-11,3,1,9.31,0
3936,2025-01-11,3,2,5.9,0
3937,2025-01-11,3,3,9.67,0
3938,2025-01-11,3,4,8.94,1
3939,2025-01-11,3,5,12.96,0
3940,2025-01-11,3,6,10.54,0
3941,2025-01-11,3,7,11.62,0
3942,2025-01-11,3,8,7.35,0
3943,2025-01-11,3,9,10.97,0
3944,2025-01-11,3,10,10.61,0
3945,2025-01-11,3,11,10.12,0
3946,2025-01-11,3,12,8.93,0
3947,2025-01-11,3,13,10.12,1
3948,2025-01-11,3,14,5.1,0
3949,2025-01-13,1,1,14.52,0
3950,2025-01-13,1,2,7.42,0
3951,2025-01-13,1,3,9.0,0
3952,2025-01-13,1,4,16.94,1
3953,2025-01-13,1,5,12.95,0
3954,2025-01-13,1,6,14.53,0
3955,2025-01-13,1,7,13.25,0
3956,2025-01-13,1,8,9.28,0
3957,2025-01-13,1,9,7.89,0
3958,2025-01-13,1,10,6.47,0
3959,2025-01-13,1,11,12.14,1
3960,2025-01-13,1,12,5.62,0
3961,2025-01-13,1,13,9.0,0
3962,2025-01-13,1,14,6.34,0
3963,2025-01-13,2,1,11.15,0
3964,2025-01-13,2,2,8.64,0
3965,2025-01-13,2,3,15.14,1
3966,2025-01-13,2,4,13.91,1
3967,2025-01-13,2,5,6.68,0
3968,2025-01-13,2,6,9.49,0
3969,2025-01-13,2,7,5.49,0
3970,2025-01-13,2,8,10.86,0
3971,2025-01-13,2,9,12.07,0
3972,2025-01-13,2,10,6.93,0
3973,2025-01-13,2,11,9.56,0
3974,2025-01-13,2,12,11.11,1
3975,2025-01-13,2,13,8.17,0
3976,2025-01-13,2,14,4.93,0
3977,2025-01-13,3,1,7.22,1
3978,2025-01-13,3,2,10.61,0
3979,2025-01-13,3,3,10.48,0
3980,2025-01-13,3,4,11.11,1
3981,2025-01-13,3,5,13.33,0
3982,2025-01-13,3,6,12.77,0
3983,2025-01-13,3,7,12.71,0
3984,2025-01-13,3,8,12.54,0
3985,2025-01-13,3,9,13.9,1
3986,2025-01-13,3,10,9.46,0
3987,2025-01-13,3,11,6.92,0
3988,2025-01-13,3,12,9.68,0
3989,2025-01-13,3,13,5.93,0
3990,2025-01-13,3,14,4.76,0
3991,2025-01-15,1,1,7.81,0
3992,2025-01-15,1,2,17.27,1
3993,2025-01-15,1,3,7.21,0
3994,2025-01-15,1,4,10.81,0
3995,2025-01-15,1,5,7.26,0
3996,2025-01-15,1,6,12.44,0
3997,2025-01-15,1,7,11.0,0
3998,2025-01-15,1,8,10.93,0
3999,2025-01-15,1,9,13.96,0
4000,2025-01-15,1,10,6.82,0
4001,2025-01-15,1,11,9.88,0
4002,2025-01-15,1,12,7.08,0
4003,2025-01-15,1,13,9.45,0
4004,2025-01-15,1,14,6.23,0
4005,2025-01-15,2,1,10.75,0
4006,2025-01-15,2,2,5.38,0
4007,2025-01-15,2,3,6.79,0
4008,2025-01-15,2,4,10.88,0
4009,2025-01-15,2,5,10.34,0
4010,2025-01-15,2,6,11.5,1
4011,2025-01-15,2,7,8.93,0
4012,2025-01-15,2,8,6.76,0
4013,2025-01-15,2,9,8.95,0
4014,2025-01-15,2,10,8.76,0
4015,2025-01-15,2,11,8.17,0
4016,2025-01-15,2,12,9.01,0
4017,2025-01-15,2,13,9.02,0
4018,2025-01-15,2,14,4.23,0
4019,2025-01-15,3,1,6.72,0
4020,2025-01-15,3,2,8.5,0
4021,2025-01-15,3,3,12.36,0
4022,2025-01-15,3,4,5.19,0
4023,2025-01-15,3,5,12.22,0
4024,2025-01-15,3,6,9.04,0
4025,2025-01-15,3,7,10.89,0
4026,2025-01-15,3,8,12.39,0
4027,2025-01-15,3,9,7.46,0
4028,2025-01-15,3,10,10.54,1
4029,2025-01-15,3,11,9.99,0
4030,2025-01-15,3,12,7.74,1
4031,2025-01-15,3,13,9.69,0
4032,2025-01-15,3,14,5.36,0
4033,2025-01-17,1,1,11.07,0
4034,2025-01-17,1,2,6.88,0
4035,2025-01-17,1,3,10.09,1
4036,2025-01-17,1,4,11.36,0
4037,2025-01-17,1,5,9.07,0
4038,2025-01-17,1,6,13.09,0
4039,2025-01-17,1,7,12.52,0
4040,2025-01-17,1,8,11.22,0
4041,2025-01-17,1,9,12.88,0
4042,2025-01-17,1,10,11.01,0
4043,2025-01-17,1,11,7.17,0
4044,2025-01-17,1,12,10.76,0
4045,2025-01-17,1,13,9.01,0
4046,2025-01-17,1,14,6.25,0
4047,2025-01-17,2,1,7.76,0
4048,2025-01-17,2,2,9.74,0
4049,2025-01-17,2,3,9.78,0
4050,2025-01-17,2,4,5.63,0
4051,2025-01-17,2,5,7.68,0
4052,2025-01-17,2,6,9.75,0
4053,2025-01-17,2,7,6.16,1
4054,2025-01-17,2,8,13.14,1
4055,2025-01-17,2,9,9.29,0
4056,2025-01-17,2,10,7.25,0
4057,2025-01-17,2,11,9.08,0
4058,2025-01-17,2,12,5.86,0
4059,2025-01-17,2,13,7.24,0
4060,2025-01-17,2,14,7.88,1
4061,2025-01-17,3,1,11.36,1
4062,2025-01-17,3,2,9.79,0
4063,2025-01-17,3,3,9.3,0
4064,2025-01-17,3,4,10.52,0
4065,2025-01-17,3,5,11.11,0
4066,2025-01-17,3,6,7.64,0
4067,2025-01-17,3,7,12.28,1
4068,2025-01-17,3,8,12.71,0
4069,2025-01-17,3,9,12.33,0
4070,2025-01-17,3,10,5.32,0
4071,2025-01-17,3,11,4.27,0
4072,2025-01-17,3,12,7.64,0
4073,2025-01-17,3,13,6.68,0
4074,2025-01-17,3,14,5.52,0
4075,2025-01-21,1,1,11.28,0
4076,2025-01-21,1,2,6.82,0
4077,2025-01-21,1,3,9.89,1
4078,2025-01-21,1,4,11.16,1
4079,2025-01-21,1,5,12.86,0
4080,2025-01-21,1,6,7.42,0
4081,2025-01-21,1,7,7.84,0
4082,2025-01-21,1,8,14.28,0
4083,2025-01-21,1,9,11.62,0
4084,2025-01-21,1,10,6.35,1
4085,2025-01-21,1,11,9.93,0
4086,2025-01-21,1,12,10.68,0
4087,2025-01-21,1,13,9.56,0
4088,2025-01-21,1,14,4.25,0
4089,2025-01-21,2,1,10.99,0
4090,2025-01-21,2,2,11.82,0
4091,2025-01-21,2,3,11.4,0
4092,2025-01-21,2,4,5.98,0
4093,2025-01-21,2,5,7.45,0
4094,2025-01-21,2,6,6.91,0
4095,2025-01-21,2,7,8.81,0
4096,2025-01-21,2,8,11.17,0
4097,2025-01-21,2,9,11.73,0
4098,2025-01-21,2,10,6.03,0
4099,2025-01-21,2,11,6.54,0
4100,2025-01-21,2,12,4.94,0
4101,2025-01-21,2,13,6.74,0
4102,2025-01-21,2,14,6.4,1
4103,2025-01-21,3,1,6.3,0
4104,2025-01-21,3,2,8.3,0
4105,2025-01-21,3,3,11.49,0
4106,2025-01-21,3,4,5.16,0
4107,2025-01-21,3,5,7.0,0
4108,2025-01-21,3,6,9.85,0
4109,2025-01-21,3,7,10.02,0
4110,2025-01-21,3,8,15.55,1
4111,2025-01-21,3,9,12.37,0
4112,2025-01-21,3,10,4.63,0
4113,2025-01-21,3,11,8.33,0
4114,2025-01-21,3,12,9.1,0
4115,2025-01-21,3,13,4.72,0
4116,2025-01-21,3,14,3.19,0
4117,2025-01-23,1,1,9.04,1
4118,2025-01-23,1,2,7.19,0
4119,2025-01-23,1,3,14.62,0
4120,2025-01-23,1,4,9.19,0
4121,2025-01-23,1,5,6.85,0
4122,2025-01-23,1,6,13.87,0
4123,2025-01-23,1,7,11.45,0
4124,2025-01-23,1,8,13.02,0
4125,2025-01-23,1,9,8.32,0
4126,2025-01-23,1,10,5.93,0
4127,2025-01-23,1,11,9.1,0
4128,2025-01-23,1,12,7.2,0
4129,2025-01-23,1,13,7.3,0
4130,2025-01-23,1,14,3.3,0
4131,2025-01-23,2,1,8.94,0
4132,2025-01-23,2,2,7.52,0
4133,2025-01-23,2,3,11.39,0
4134,2025-01-23,2,4,11.65,1
4135,2025-01-23,2,5,6.61,0
4136,2025-01-23,2,6,8.3,0
4137,2025-01-23,2,7,8.12,1
4138,2025-01-23,2,8,6.91,0
4139,2025-01-23,2,9,6.68,0
4140,2025-01-23,2,10,6.34,0
4141,2025-01-23,2,11,4.62,0
4142,2025-01-23,2,12,7.96,0
4143,2025-01-23,2,13,4.83,0
4144,2025-01-23,2,14,4.45,0
4145,2025-01-23,3,1,12.32,0
4146,2025-01-23,3,2,8.82,0
4147,2025-01-23,3,3,8.09,0
4148,2025-01-23,3,4,10.67,0
4149,2025-01-23,3,5,12.48,0
4150,2025-01-23,3,6,11.93,1
4151,2025-01-23,3,7,13.55,0
4152,2025-01-23,3,8,9.88,0
4153,2025-01-23,3,9,8.8,1
4154,2025-01-23,3,10,4.6,0
4155,2025-01-23,3,11,5.51,0
4156,2025-01-23,3,12,4.53,0
4157,2025-01-23,3,13,7.56,0
4158,2025-01-23,3,14,6.14,0
4159,2025-01-25,1,1,12.62,0
4160,2025-01-25,1,2,14.39,0
4161,2025-01-25,1,3,11.63,0
4162,2025-01-25,1,4,16.51,0
4163,2025-01-25,1,5,11.6,0
4164,2025-01-25,1,6,8.67,0
4165,2025-01-25,1,7,19.63,1
4166,2025-01-25,1,8,16.69,1
4167,2025-01-25,1,9,10.92,0
4168,2025-01-25,1,10,7.3,0
4169,2025-01-25,1,11,8.06,0
4170,2025-01-25,1,12,10.0,0
4171,2025-01-25,1,13,7.52,0
4172,2025-01-25,1,14,7.08,0
4173,2025-01-25,2,1,7.64,0
4174,2025-01-25,2,2,11.27,0
4175,2025-01-25,2,3,12.03,0
4176,2025-01-25,2,4,10.59,0
4177,2025-01-25,2,5,7.5,0
4178,2025-01-25,2,6,12.77,0
4179,2025-01-25,2,7,11.02,0
4180,2025-01-25,2,8,7.16,0
4181,2025-01-25,2,9,10.09,0
4182,2025-01-25,2,10,7.12,0
4183,2025-01-25,2,11,5.95,0
4184,2025-01-25,2,12,6.08,0
4185,2025-01-25,2,13,5.05,0
4186,2025-01-25,2,14,3.72,0
4187,2025-01-25,3,1,9.41,0
4188,2025-01-25,3,2,13.11,0
4189,2025-01-25,3,3,12.72,0
4190,2025-01-25,3,4,6.65,0
4191,2025-01-25,3,5,9.03,0
4192,2025-01-25,3,6,7.74,0
4193,2025-01-25,3,7,9.72,0
4194,2025-01-25,3,8,9.73,0
4195,2025-01-25,3,9,9.08,0
4196,2025-01-25,3,10,5.95,0
4197,2025-01-25,3,11,7.71,0
4198,2025-01-25,3,12,7.34,0
4199,2025-01-25,3,13,10.02,0
4200,2025-01-25,3,14,2.92,0
4201,2025-01-27,1,1,12.85,0
4202,2025-01-27,1,2,9.64,1
4203,2025-01-27,1,3,12.44,0
4204,2025-01-27,1,4,6.7,0
4205,2025-01-27,1,5,14.92,0
4206,2025-01-27,1,6,14.25,0
4207,2025-01-27,1,7,7.09,0
4208,2025-01-27,1,8,7.8,0
4209,2025-01-27,1,9,12.2,0
4210,2025-01-27,1,10,8.0,0
4211,2025-01-27,1,11,5.38,1
4212,2025-01-27,1,12,9.7,0
4213,2025-01-27,1,13,5.93,0
4214,2025-01-27,1,14,5.02,0
4215,2025-01-27,2,1,8.9,0
4216,2025-01-27,2,2,7.38,0
4217,2025-01-27,2,3,9.17,0
4218,2025-01-27,2,4,10.5,1
4219,2025-01-27,2,5,10.15,0
4220,2025-01-27,2,6,13.81,1
4221,2025-01-27,2,7,10.08,1
4222,2025-01-27,2,8,9.78,0
4223,2025-01-27,2,9,8.0,0
4224,2025-01-27,2,10,5.21,0
4225,2025-01-27,2,11,8.86,0
4226,2025-01-27,2,12,4.77,0
4227,2025-01-27,2,13,9.49,0
4228,2025-01-27,2,14,5.8,1
4229,2025-01-27,3,1,14.12,1
4230,2025-01-27,3,2,8.19,0
4231,2025-01-27,3,3,14.16,1
4232,2025-01-27,3,4,4.73,0
4233,2025-01-27,3,5,11.92,0
4234,2025-01-27,3,6,11.94,0
4235,2025-01-27,3,7,14.65,1
4236,2025-01-27,3,8,10.66,0
